2023-07-01 08:49:19.838 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.boot.actuate.metrics.web.servlet.WebMvcMetricsFilter.doFilterInternal(WebMvcMetricsFilter.java:108)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:202)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:96)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:526)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:139)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:343)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:408)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:66)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:861)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1579)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
	at java.lang.Thread.run(Thread.java:750)
2023-07-01 09:01:36.983 [http-nio-8082-exec-2] INFO  edu.swu.cs.aspect.logAspect - =======Start=======
2023-07-01 09:01:36.983 [http-nio-8082-exec-2] INFO  edu.swu.cs.aspect.logAspect - URL            : /service-user/doctor/getDoctorPageInfo
2023-07-01 09:01:36.983 [http-nio-8082-exec-2] INFO  edu.swu.cs.aspect.logAspect - BusinessName   : 分页获取医生的个人信息
2023-07-01 09:01:36.983 [http-nio-8082-exec-2] INFO  edu.swu.cs.aspect.logAspect - HTTP Method    : POST
2023-07-01 09:01:36.983 [http-nio-8082-exec-2] INFO  edu.swu.cs.aspect.logAspect - Class Method   : edu.swu.cs.controller.DoctorController.getDoctor
2023-07-01 09:01:36.983 [http-nio-8082-exec-2] INFO  edu.swu.cs.aspect.logAspect - IP             : http://192.168.31.100:8082/service-user/doctor/getDoctorPageInfo
2023-07-01 09:01:36.983 [http-nio-8082-exec-2] INFO  edu.swu.cs.aspect.logAspect - Request Args   : [{"pageNum":1,"pageSize":10,"realName":"","title":"普通医生"}]
2023-07-01 09:01:36.994 [http-nio-8082-exec-2] INFO  edu.swu.cs.aspect.logAspect - Response       : {"code":200,"data":{"doctorVOList":[{"amount":11,"deptId":"37","deptName":"口腔内科门诊","id":"101","realName":"莫莱","sex":"1","title":"普通医生","userName":"molai01"},{"amount":14,"deptId":"35","deptName":"肿瘤科普通门诊","id":"104","realName":"王春","sex":"0","title":"普通医生","userName":"wangchun01"},{"amount":13,"deptId":"52","deptName":"小儿科专家门诊","id":"105","realName":"程建","sex":"0","title":"普通医生","userName":"chengjian01"},{"amount":14,"avatar":"/uploadImg/6412ebeb-9158-48ab-8173-a9077c7df1273ef2ce638535e5ddb9d1ca1333c6a7efcf1b622a.jpg","deptId":"22","deptName":"皮肤科名医门诊","email":"asda","id":"115","introduce":"asdad","phonenumber":"asdad","realName":"网易","sex":"0","title":"普通医生","userName":"wangyi01"},{"amount":25,"deptId":"29","deptName":"眼科专家门诊","id":"130","realName":"李四","sex":"0","title":"普通医生","userName":"lisi01"},{"amount":14,"deptId":"38","deptName":"口腔种植门诊","id":"131","realName":"刘波","sex":"0","title":"普通医生","userName":"liubo01"},{"amount":1233,"avatar":"/uploadImg/64f9c084-0ac7-4ea2-a39f-8c505cd734f2屏幕截图 2023-05-14 150923.png","deptId":"53","deptName":"小儿科普通门诊","email":"阿萨德","id":"132","introduce":"擅长接生","phonenumber":"","realName":"顶顶顶","sex":"0","title":"普通医生","userName":"xiaorui"},{"amount":12,"deptId":"24","deptName":"皮肤科普通门诊","email":"lisi@email.xn.saymzx.top","id":"136","introduce":"二十年从业经验，超级牛逼","phonenumber":"15503850294","realName":"李四","sex":"0","title":"普通医生","userName":"pifu_lisi"},{"amount":0,"deptId":"24","deptName":"皮肤科普通门诊","id":"137","realName":"刘五","sex":"0","title":"普通医生","userName":"pifu_liuwu"},{"amount":0,"avatar":"/uploadImg/664a0790-8d8e-46a5-898b-28e263f246ccwallhaven-p9ozm9_2560x1440.png","deptId":"22","deptName":"皮肤科名医门诊","email":"yizhi@swu.email.com","id":"138","introduce":"12sdfasdfsadsed","phonenumber":"1255634","realName":"一直","sex":"0","title":"普通医生","userName":"yizhi01"}],"pageNum":"1","pageSize":"10","pageTotal":1.0},"msg":"操作成功"}
2023-07-01 09:01:36.994 [http-nio-8082-exec-2] INFO  edu.swu.cs.aspect.logAspect - --------end-------

2023-07-01 09:01:50.905 [http-nio-8082-exec-6] INFO  edu.swu.cs.aspect.logAspect - =======Start=======
2023-07-01 09:01:50.905 [http-nio-8082-exec-6] INFO  edu.swu.cs.aspect.logAspect - URL            : /service-user/doctor/getDoctorPageInfo
2023-07-01 09:01:50.905 [http-nio-8082-exec-6] INFO  edu.swu.cs.aspect.logAspect - BusinessName   : 分页获取医生的个人信息
2023-07-01 09:01:50.906 [http-nio-8082-exec-6] INFO  edu.swu.cs.aspect.logAspect - HTTP Method    : POST
2023-07-01 09:01:50.906 [http-nio-8082-exec-6] INFO  edu.swu.cs.aspect.logAspect - Class Method   : edu.swu.cs.controller.DoctorController.getDoctor
2023-07-01 09:01:50.906 [http-nio-8082-exec-6] INFO  edu.swu.cs.aspect.logAspect - IP             : http://192.168.31.100:8082/service-user/doctor/getDoctorPageInfo
2023-07-01 09:01:50.906 [http-nio-8082-exec-6] INFO  edu.swu.cs.aspect.logAspect - Request Args   : [{"pageNum":1,"pageSize":10,"realName":"顶","title":"普通医生"}]
2023-07-01 09:01:50.908 [http-nio-8082-exec-6] INFO  edu.swu.cs.aspect.logAspect - Response       : {"code":200,"data":{"doctorVOList":[],"pageNum":"1","pageSize":"10","pageTotal":0.0},"msg":"操作成功"}
2023-07-01 09:01:50.908 [http-nio-8082-exec-6] INFO  edu.swu.cs.aspect.logAspect - --------end-------

2023-07-01 09:01:55.109 [http-nio-8082-exec-7] INFO  edu.swu.cs.aspect.logAspect - =======Start=======
2023-07-01 09:01:55.110 [http-nio-8082-exec-7] INFO  edu.swu.cs.aspect.logAspect - URL            : /service-user/doctor/getDoctorPageInfo
2023-07-01 09:01:55.110 [http-nio-8082-exec-7] INFO  edu.swu.cs.aspect.logAspect - BusinessName   : 分页获取医生的个人信息
2023-07-01 09:01:55.110 [http-nio-8082-exec-7] INFO  edu.swu.cs.aspect.logAspect - HTTP Method    : POST
2023-07-01 09:01:55.110 [http-nio-8082-exec-7] INFO  edu.swu.cs.aspect.logAspect - Class Method   : edu.swu.cs.controller.DoctorController.getDoctor
2023-07-01 09:01:55.110 [http-nio-8082-exec-7] INFO  edu.swu.cs.aspect.logAspect - IP             : http://192.168.31.100:8082/service-user/doctor/getDoctorPageInfo
2023-07-01 09:01:55.110 [http-nio-8082-exec-7] INFO  edu.swu.cs.aspect.logAspect - Request Args   : [{"pageNum":1,"pageSize":10,"realName":"顶","title":"专家名医"}]
2023-07-01 09:01:55.112 [http-nio-8082-exec-7] INFO  edu.swu.cs.aspect.logAspect - Response       : {"code":200,"data":{"doctorVOList":[],"pageNum":"1","pageSize":"10","pageTotal":0.0},"msg":"操作成功"}
2023-07-01 09:01:55.112 [http-nio-8082-exec-7] INFO  edu.swu.cs.aspect.logAspect - --------end-------

2023-07-01 09:02:00.332 [http-nio-8082-exec-8] INFO  edu.swu.cs.aspect.logAspect - =======Start=======
2023-07-01 09:02:00.332 [http-nio-8082-exec-8] INFO  edu.swu.cs.aspect.logAspect - URL            : /service-user/doctor/getDoctorPageInfo
2023-07-01 09:02:00.332 [http-nio-8082-exec-8] INFO  edu.swu.cs.aspect.logAspect - BusinessName   : 分页获取医生的个人信息
2023-07-01 09:02:00.332 [http-nio-8082-exec-8] INFO  edu.swu.cs.aspect.logAspect - HTTP Method    : POST
2023-07-01 09:02:00.332 [http-nio-8082-exec-8] INFO  edu.swu.cs.aspect.logAspect - Class Method   : edu.swu.cs.controller.DoctorController.getDoctor
2023-07-01 09:02:00.332 [http-nio-8082-exec-8] INFO  edu.swu.cs.aspect.logAspect - IP             : http://192.168.31.100:8082/service-user/doctor/getDoctorPageInfo
2023-07-01 09:02:00.332 [http-nio-8082-exec-8] INFO  edu.swu.cs.aspect.logAspect - Request Args   : [{"pageNum":1,"pageSize":10,"realName":"","title":"专家名医"}]
2023-07-01 09:02:00.338 [http-nio-8082-exec-8] INFO  edu.swu.cs.aspect.logAspect - Response       : {"code":200,"data":{"doctorVOList":[{"amount":16,"avatar":"/uploadImg/399a6e00-792d-45bd-9b34-74b54d0aa101ys02.png","deptId":"22","deptName":"皮肤科名医门诊","email":"12345@123.com","id":"84","introduce":"一眼..","phonenumber":"12345678911","realName":"丁真","sex":"0","title":"专家名医","userName":"dingzhen"},{"amount":12,"deptId":"39","deptName":"神经内科专家门诊","id":"85","realName":"杨永信","sex":"0","title":"专家名医","userName":"yangyongxin01"},{"amount":22,"deptId":"29","deptName":"眼科专家门诊","id":"103","realName":"陈宫","sex":"0","title":"专家名医","userName":"chengong"},{"amount":15,"deptId":"37","deptName":"口腔内科门诊","id":"135","realName":"大雄","sex":"0","title":"专家名医","userName":"daxiong01"}],"pageNum":"1","pageSize":"10","pageTotal":1.0},"msg":"操作成功"}
2023-07-01 09:02:00.338 [http-nio-8082-exec-8] INFO  edu.swu.cs.aspect.logAspect - --------end-------

2023-07-01 09:02:22.747 [http-nio-8082-exec-9] INFO  edu.swu.cs.aspect.logAspect - =======Start=======
2023-07-01 09:02:22.747 [http-nio-8082-exec-9] INFO  edu.swu.cs.aspect.logAspect - URL            : /service-user/doctor/getDoctorPageInfo
2023-07-01 09:02:22.747 [http-nio-8082-exec-9] INFO  edu.swu.cs.aspect.logAspect - BusinessName   : 分页获取医生的个人信息
2023-07-01 09:02:22.747 [http-nio-8082-exec-9] INFO  edu.swu.cs.aspect.logAspect - HTTP Method    : POST
2023-07-01 09:02:22.747 [http-nio-8082-exec-9] INFO  edu.swu.cs.aspect.logAspect - Class Method   : edu.swu.cs.controller.DoctorController.getDoctor
2023-07-01 09:02:22.747 [http-nio-8082-exec-9] INFO  edu.swu.cs.aspect.logAspect - IP             : http://192.168.31.100:8082/service-user/doctor/getDoctorPageInfo
2023-07-01 09:02:22.747 [http-nio-8082-exec-9] INFO  edu.swu.cs.aspect.logAspect - Request Args   : [{"pageNum":1,"pageSize":10,"realName":"","title":"普通医生"}]
2023-07-01 09:02:22.755 [http-nio-8082-exec-9] INFO  edu.swu.cs.aspect.logAspect - Response       : {"code":200,"data":{"doctorVOList":[{"amount":11,"deptId":"37","deptName":"口腔内科门诊","id":"101","realName":"莫莱","sex":"1","title":"普通医生","userName":"molai01"},{"amount":14,"deptId":"35","deptName":"肿瘤科普通门诊","id":"104","realName":"王春","sex":"0","title":"普通医生","userName":"wangchun01"},{"amount":13,"deptId":"52","deptName":"小儿科专家门诊","id":"105","realName":"程建","sex":"0","title":"普通医生","userName":"chengjian01"},{"amount":14,"avatar":"/uploadImg/6412ebeb-9158-48ab-8173-a9077c7df1273ef2ce638535e5ddb9d1ca1333c6a7efcf1b622a.jpg","deptId":"22","deptName":"皮肤科名医门诊","email":"asda","id":"115","introduce":"asdad","phonenumber":"asdad","realName":"网易","sex":"0","title":"普通医生","userName":"wangyi01"},{"amount":25,"deptId":"29","deptName":"眼科专家门诊","id":"130","realName":"李四","sex":"0","title":"普通医生","userName":"lisi01"},{"amount":14,"deptId":"38","deptName":"口腔种植门诊","id":"131","realName":"刘波","sex":"0","title":"普通医生","userName":"liubo01"},{"amount":1233,"avatar":"/uploadImg/64f9c084-0ac7-4ea2-a39f-8c505cd734f2屏幕截图 2023-05-14 150923.png","deptId":"53","deptName":"小儿科普通门诊","email":"阿萨德","id":"132","introduce":"擅长接生","phonenumber":"","realName":"顶顶顶","sex":"0","title":"普通医生","userName":"xiaorui"},{"amount":12,"deptId":"24","deptName":"皮肤科普通门诊","email":"lisi@email.xn.saymzx.top","id":"136","introduce":"二十年从业经验，超级牛逼","phonenumber":"15503850294","realName":"李四","sex":"0","title":"普通医生","userName":"pifu_lisi"},{"amount":0,"deptId":"24","deptName":"皮肤科普通门诊","id":"137","realName":"刘五","sex":"0","title":"普通医生","userName":"pifu_liuwu"},{"amount":0,"avatar":"/uploadImg/664a0790-8d8e-46a5-898b-28e263f246ccwallhaven-p9ozm9_2560x1440.png","deptId":"22","deptName":"皮肤科名医门诊","email":"yizhi@swu.email.com","id":"138","introduce":"12sdfasdfsadsed","phonenumber":"1255634","realName":"一直","sex":"0","title":"普通医生","userName":"yizhi01"}],"pageNum":"1","pageSize":"10","pageTotal":1.0},"msg":"操作成功"}
2023-07-01 09:02:22.755 [http-nio-8082-exec-9] INFO  edu.swu.cs.aspect.logAspect - --------end-------

2023-07-01 09:02:26.918 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - =======Start=======
2023-07-01 09:02:26.918 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - URL            : /service-user/doctor/getDoctorPageInfo
2023-07-01 09:02:26.918 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - BusinessName   : 分页获取医生的个人信息
2023-07-01 09:02:26.918 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - HTTP Method    : POST
2023-07-01 09:02:26.918 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - Class Method   : edu.swu.cs.controller.DoctorController.getDoctor
2023-07-01 09:02:26.918 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - IP             : http://192.168.31.100:8082/service-user/doctor/getDoctorPageInfo
2023-07-01 09:02:26.918 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - Request Args   : [{"pageNum":1,"pageSize":10,"realName":"","title":"普通医生"}]
2023-07-01 09:02:26.932 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - Response       : {"code":200,"data":{"doctorVOList":[{"amount":11,"deptId":"37","deptName":"口腔内科门诊","id":"101","realName":"莫莱","sex":"1","title":"普通医生","userName":"molai01"},{"amount":14,"deptId":"35","deptName":"肿瘤科普通门诊","id":"104","realName":"王春","sex":"0","title":"普通医生","userName":"wangchun01"},{"amount":13,"deptId":"52","deptName":"小儿科专家门诊","id":"105","realName":"程建","sex":"0","title":"普通医生","userName":"chengjian01"},{"amount":14,"avatar":"/uploadImg/6412ebeb-9158-48ab-8173-a9077c7df1273ef2ce638535e5ddb9d1ca1333c6a7efcf1b622a.jpg","deptId":"22","deptName":"皮肤科名医门诊","email":"asda","id":"115","introduce":"asdad","phonenumber":"asdad","realName":"网易","sex":"0","title":"普通医生","userName":"wangyi01"},{"amount":25,"deptId":"29","deptName":"眼科专家门诊","id":"130","realName":"李四","sex":"0","title":"普通医生","userName":"lisi01"},{"amount":14,"deptId":"38","deptName":"口腔种植门诊","id":"131","realName":"刘波","sex":"0","title":"普通医生","userName":"liubo01"},{"amount":1233,"avatar":"/uploadImg/64f9c084-0ac7-4ea2-a39f-8c505cd734f2屏幕截图 2023-05-14 150923.png","deptId":"53","deptName":"小儿科普通门诊","email":"阿萨德","id":"132","introduce":"擅长接生","phonenumber":"","realName":"顶顶顶","sex":"0","title":"普通医生","userName":"xiaorui"},{"amount":12,"deptId":"24","deptName":"皮肤科普通门诊","email":"lisi@email.xn.saymzx.top","id":"136","introduce":"二十年从业经验，超级牛逼","phonenumber":"15503850294","realName":"李四","sex":"0","title":"普通医生","userName":"pifu_lisi"},{"amount":0,"deptId":"24","deptName":"皮肤科普通门诊","id":"137","realName":"刘五","sex":"0","title":"普通医生","userName":"pifu_liuwu"},{"amount":0,"avatar":"/uploadImg/664a0790-8d8e-46a5-898b-28e263f246ccwallhaven-p9ozm9_2560x1440.png","deptId":"22","deptName":"皮肤科名医门诊","email":"yizhi@swu.email.com","id":"138","introduce":"12sdfasdfsadsed","phonenumber":"1255634","realName":"一直","sex":"0","title":"普通医生","userName":"yizhi01"}],"pageNum":"1","pageSize":"10","pageTotal":1.0},"msg":"操作成功"}
